"ENSEMBLID"	"Gene"	"Log.Fold.Change"	"Effect.Size"	"Adjusted.P.Value"	"prior_prob_off"	"prior_prob_on"	"clusterName"	"barcode"	"marker"	"cellType"	"data"	"target"	"expProb"
"ENSG00000136810"	"TXN"	1.423	1.369	0	0.00933670848036043	0.99066329151964	"Alveolar macrophages"	0.999968839712261	"Alveolar macrophages"	"CD4 T cells"	"hlca"	FALSE	0.999968839712261
"ENSG00000136810"	"TXN"	1.423	1.369	0	0.00933670848036043	0.99066329151964	"Alveolar macrophages"	0.999970034101662	"Alveolar macrophages"	"SMG duct"	"hlca"	FALSE	0.999970034101662
"ENSG00000136810"	"TXN"	1.423	1.369	0	0.00933670848036043	0.99066329151964	"Alveolar macrophages"	0.999970912421144	"Alveolar macrophages"	"Basal resting"	"hlca"	FALSE	0.999970912421144
"ENSG00000136810"	"TXN"	1.423	1.369	0	0.00933670848036043	0.99066329151964	"Alveolar macrophages"	0.999971366307304	"Alveolar macrophages"	"Subpleural fibroblasts"	"hlca"	FALSE	0.999971366307304
"ENSG00000136810"	"TXN"	1.423	1.369	0	0.00933670848036043	0.99066329151964	"Alveolar macrophages"	0.999971316966065	"Alveolar macrophages"	"Smooth muscle"	"hlca"	FALSE	0.999971316966065
"ENSG00000136810"	"TXN"	1.423	1.369	0	0.00933670848036043	0.99066329151964	"Alveolar macrophages"	0.999905031813449	"Alveolar macrophages"	"Goblet (nasal)"	"hlca"	FALSE	0.999905031813449
"ENSG00000136810"	"TXN"	1.423	1.369	0	0.00933670848036043	0.99066329151964	"Alveolar macrophages"	0.99989573955847	"Alveolar macrophages"	"Suprabasal"	"hlca"	FALSE	0.99989573955847
"ENSG00000136810"	"TXN"	1.423	1.369	0	0.00933670848036043	0.99066329151964	"Alveolar macrophages"	0.999971741168302	"Alveolar macrophages"	"EC venous systemic"	"hlca"	FALSE	0.999971741168302
"ENSG00000136810"	"TXN"	1.423	1.369	0	0.00933670848036043	0.99066329151964	"Alveolar macrophages"	0.999968900347447	"Alveolar macrophages"	"EC general capillary"	"hlca"	FALSE	0.999968900347447
"ENSG00000136810"	"TXN"	1.423	1.369	0	0.00933670848036043	0.99066329151964	"Alveolar macrophages"	0.999891050677137	"Alveolar macrophages"	"Deuterosomal"	"hlca"	FALSE	0.999891050677137
"ENSG00000136810"	"TXN"	1.423	1.369	0	0.00933670848036043	0.99066329151964	"Alveolar macrophages"	0.999971044425869	"Alveolar macrophages"	"Peribronchial fibroblasts"	"hlca"	FALSE	0.999971044425869
"ENSG00000136810"	"TXN"	1.423	1.369	0	0.00933670848036043	0.99066329151964	"Alveolar macrophages"	0.999565200786099	"Alveolar macrophages"	"Multiciliated (nasal)"	"hlca"	FALSE	0.999565200786099
"ENSG00000136810"	"TXN"	1.423	1.369	0	0.00933670848036043	0.99066329151964	"Alveolar macrophages"	0.999970156743794	"Alveolar macrophages"	"Adventitial fibroblasts"	"hlca"	FALSE	0.999970156743794
"ENSG00000136810"	"TXN"	1.423	1.369	0	0.00933670848036043	0.99066329151964	"Alveolar macrophages"	0.999969898036446	"Alveolar macrophages"	"Plasma cells"	"hlca"	FALSE	0.999969898036446
"ENSG00000136810"	"TXN"	1.423	1.369	0	0.00933670848036043	0.99066329151964	"Alveolar macrophages"	0.999941115517228	"Alveolar macrophages"	"B cells"	"hlca"	FALSE	0.999941115517228
"ENSG00000136810"	"TXN"	1.423	1.369	0	0.00933670848036043	0.99066329151964	"Alveolar macrophages"	0.99997073261379	"Alveolar macrophages"	"Mesothelium"	"hlca"	FALSE	0.99997073261379
"ENSG00000136810"	"TXN"	1.423	1.369	0	0.00933670848036043	0.99066329151964	"Alveolar macrophages"	0.999859499963198	"Alveolar macrophages"	"Hillock-like"	"hlca"	FALSE	0.999859499963198
"ENSG00000136810"	"TXN"	1.423	1.369	0	0.00933670848036043	0.99066329151964	"Alveolar macrophages"	0.99995461280345	"Alveolar macrophages"	"Alveolar macrophages"	"hlca"	TRUE	0.99995461280345
"ENSG00000136810"	"TXN"	1.423	1.369	0	0.00933670848036043	0.99066329151964	"Alveolar macrophages"	0.999937101722856	"Alveolar macrophages"	"DC1"	"hlca"	FALSE	0.999937101722856
"ENSG00000136810"	"TXN"	1.423	1.369	0	0.00933670848036043	0.99066329151964	"Alveolar macrophages"	0.999961660863048	"Alveolar macrophages"	"Plasmacytoid DCs"	"hlca"	FALSE	0.999961660863048
"ENSG00000136810"	"TXN"	1.423	1.369	0	0.00933670848036043	0.99066329151964	"Alveolar macrophages"	0.999969042141257	"Alveolar macrophages"	"Lymphatic EC differentiating"	"hlca"	FALSE	0.999969042141257
"ENSG00000136810"	"TXN"	1.423	1.369	0	0.00933670848036043	0.99066329151964	"Alveolar macrophages"	0.999971320127369	"Alveolar macrophages"	"SM activated stress response"	"hlca"	FALSE	0.999971320127369
"ENSG00000136810"	"TXN"	1.423	1.369	0	0.00933670848036043	0.99066329151964	"Alveolar macrophages"	0.999710055763472	"Alveolar macrophages"	"Migratory DCs"	"hlca"	FALSE	0.999710055763472
"ENSG00000136810"	"TXN"	1.423	1.369	0	0.00933670848036043	0.99066329151964	"Alveolar macrophages"	0.999970232879418	"Alveolar macrophages"	"AT2"	"hlca"	FALSE	0.999970232879418
"ENSG00000136810"	"TXN"	1.423	1.369	0	0.00933670848036043	0.99066329151964	"Alveolar macrophages"	0.999968511283434	"Alveolar macrophages"	"CD8 T cells"	"hlca"	FALSE	0.999968511283434
"ENSG00000136810"	"TXN"	1.423	1.369	0	0.00933670848036043	0.99066329151964	"Alveolar macrophages"	0.999818251839961	"Alveolar macrophages"	"Goblet (subsegmental)"	"hlca"	FALSE	0.999818251839961
"ENSG00000136810"	"TXN"	1.423	1.369	0	0.00933670848036043	0.99066329151964	"Alveolar macrophages"	0.999969549734248	"Alveolar macrophages"	"EC aerocyte capillary"	"hlca"	FALSE	0.999969549734248
"ENSG00000136810"	"TXN"	1.423	1.369	0	0.00933670848036043	0.99066329151964	"Alveolar macrophages"	0.999961317041959	"Alveolar macrophages"	"Monocyte-derived Mph"	"hlca"	FALSE	0.999961317041959
"ENSG00000136810"	"TXN"	1.423	1.369	0	0.00933670848036043	0.99066329151964	"Alveolar macrophages"	0.999970041479316	"Alveolar macrophages"	"T cells proliferating"	"hlca"	FALSE	0.999970041479316
"ENSG00000136810"	"TXN"	1.423	1.369	0	0.00933670848036043	0.99066329151964	"Alveolar macrophages"	0.999958049396419	"Alveolar macrophages"	"Ionocyte"	"hlca"	FALSE	0.999958049396419
"ENSG00000136810"	"TXN"	1.423	1.369	0	0.00933670848036043	0.99066329151964	"Alveolar macrophages"	0.999968602561644	"Alveolar macrophages"	"AT1"	"hlca"	FALSE	0.999968602561644
"ENSG00000136810"	"TXN"	1.423	1.369	0	0.00933670848036043	0.99066329151964	"Alveolar macrophages"	0.99997110703569	"Alveolar macrophages"	"Classical monocytes"	"hlca"	FALSE	0.99997110703569
"ENSG00000136810"	"TXN"	1.423	1.369	0	0.00933670848036043	0.99066329151964	"Alveolar macrophages"	0.999929568924089	"Alveolar macrophages"	"Alveolar Mph CCL3+"	"hlca"	FALSE	0.999929568924089
"ENSG00000136810"	"TXN"	1.423	1.369	0	0.00933670848036043	0.99066329151964	"Alveolar macrophages"	0.999960871186187	"Alveolar macrophages"	"SMG serous (bronchial)"	"hlca"	FALSE	0.999960871186187
"ENSG00000136810"	"TXN"	1.423	1.369	0	0.00933670848036043	0.99066329151964	"Alveolar macrophages"	0.999963083538735	"Alveolar macrophages"	"Goblet (bronchial)"	"hlca"	FALSE	0.999963083538735
"ENSG00000136810"	"TXN"	1.423	1.369	0	0.00933670848036043	0.99066329151964	"Alveolar macrophages"	0.999964166733105	"Alveolar macrophages"	"Lymphatic EC proliferating"	"hlca"	FALSE	0.999964166733105
"ENSG00000136810"	"TXN"	1.423	1.369	0	0.00933670848036043	0.99066329151964	"Alveolar macrophages"	0.999971654713169	"Alveolar macrophages"	"DC2"	"hlca"	FALSE	0.999971654713169
"ENSG00000136810"	"TXN"	1.423	1.369	0	0.00933670848036043	0.99066329151964	"Alveolar macrophages"	0.999971694032582	"Alveolar macrophages"	"Smooth muscle FAM83D+"	"hlca"	FALSE	0.999971694032582
"ENSG00000136810"	"TXN"	1.423	1.369	0	0.00933670848036043	0.99066329151964	"Alveolar macrophages"	0.999942013192026	"Alveolar macrophages"	"Tuft"	"hlca"	FALSE	0.999942013192026
"ENSG00000136810"	"TXN"	1.423	1.369	0	0.00933670848036043	0.99066329151964	"Alveolar macrophages"	0.999970911558405	"Alveolar macrophages"	"pre-TB secretory"	"hlca"	FALSE	0.999970911558405
"ENSG00000137575"	"SDCBP"	1.195	1.278	0	0.0817101831115444	0.918289816888456	"Alveolar macrophages"	0.999995440912377	"Alveolar macrophages"	"NK cells"	"hlca"	FALSE	0.999995440912377
"ENSG00000137575"	"SDCBP"	1.195	1.278	0	0.0817101831115444	0.918289816888456	"Alveolar macrophages"	0.999998164970065	"Alveolar macrophages"	"Alveolar fibroblasts"	"hlca"	FALSE	0.999998164970065
"ENSG00000137575"	"SDCBP"	1.195	1.278	0	0.0817101831115444	0.918289816888456	"Alveolar macrophages"	0.999452537845684	"Alveolar macrophages"	"Neuroendocrine"	"hlca"	FALSE	0.999452537845684
"ENSG00000137575"	"SDCBP"	1.195	1.278	0	0.0817101831115444	0.918289816888456	"Alveolar macrophages"	0.999852132568182	"Alveolar macrophages"	"SMG mucous"	"hlca"	FALSE	0.999852132568182
"ENSG00000137575"	"SDCBP"	1.195	1.278	0	0.0817101831115444	0.918289816888456	"Alveolar macrophages"	0.999786643603992	"Alveolar macrophages"	"Multiciliated (non-nasal)"	"hlca"	FALSE	0.999786643603992
"ENSG00000137575"	"SDCBP"	1.195	1.278	0	0.0817101831115444	0.918289816888456	"Alveolar macrophages"	0.999665900151287	"Alveolar macrophages"	"AT0"	"hlca"	FALSE	0.999665900151287
"ENSG00000137575"	"SDCBP"	1.195	1.278	0	0.0817101831115444	0.918289816888456	"Alveolar macrophages"	0.998765013945851	"Alveolar macrophages"	"Club (nasal)"	"hlca"	FALSE	0.998765013945851
"ENSG00000137575"	"SDCBP"	1.195	1.278	0	0.0817101831115444	0.918289816888456	"Alveolar macrophages"	0.99970397856706	"Alveolar macrophages"	"SM activated stress response"	"hlca"	FALSE	0.99970397856706
"ENSG00000137575"	"SDCBP"	1.195	1.278	0	0.0817101831115444	0.918289816888456	"Alveolar macrophages"	0.999541532073567	"Alveolar macrophages"	"AT2 proliferating"	"hlca"	FALSE	0.999541532073567
"ENSG00000137575"	"SDCBP"	1.195	1.278	0	0.0817101831115444	0.918289816888456	"Alveolar macrophages"	0.99997842815593	"Alveolar macrophages"	"Migratory DCs"	"hlca"	FALSE	0.99997842815593
"ENSG00000137575"	"SDCBP"	1.195	1.278	0	0.0817101831115444	0.918289816888456	"Alveolar macrophages"	0.999828859313471	"Alveolar macrophages"	"Multiciliated (nasal)"	"hlca"	FALSE	0.999828859313471
"ENSG00000137575"	"SDCBP"	1.195	1.278	0	0.0817101831115444	0.918289816888456	"Alveolar macrophages"	0.999998987386672	"Alveolar macrophages"	"Subpleural fibroblasts"	"hlca"	FALSE	0.999998987386672
"ENSG00000137575"	"SDCBP"	1.195	1.278	0	0.0817101831115444	0.918289816888456	"Alveolar macrophages"	0.99999999888259	"Alveolar macrophages"	"Interstitial Mph perivascular"	"hlca"	FALSE	0.99999999888259
"ENSG00000137575"	"SDCBP"	1.195	1.278	0	0.0817101831115444	0.918289816888456	"Alveolar macrophages"	0.99961645789136	"Alveolar macrophages"	"Ionocyte"	"hlca"	FALSE	0.99961645789136
"ENSG00000137575"	"SDCBP"	1.195	1.278	0	0.0817101831115444	0.918289816888456	"Alveolar macrophages"	0.99975211904013	"Alveolar macrophages"	"Basal resting"	"hlca"	FALSE	0.99975211904013
"ENSG00000137575"	"SDCBP"	1.195	1.278	0	0.0817101831115444	0.918289816888456	"Alveolar macrophages"	0.999999998593609	"Alveolar macrophages"	"EC venous pulmonary"	"hlca"	FALSE	0.999999998593609
"ENSG00000137575"	"SDCBP"	1.195	1.278	0	0.0817101831115444	0.918289816888456	"Alveolar macrophages"	0.999990246783091	"Alveolar macrophages"	"Hematopoietic stem cells"	"hlca"	FALSE	0.999990246783091
"ENSG00000137575"	"SDCBP"	1.195	1.278	0	0.0817101831115444	0.918289816888456	"Alveolar macrophages"	0.999999996791584	"Alveolar macrophages"	"Classical monocytes"	"hlca"	FALSE	0.999999996791584
"ENSG00000137575"	"SDCBP"	1.195	1.278	0	0.0817101831115444	0.918289816888456	"Alveolar macrophages"	0.999999999632776	"Alveolar macrophages"	"Lymphatic EC mature"	"hlca"	FALSE	0.999999999632776
"ENSG00000137575"	"SDCBP"	1.195	1.278	0	0.0817101831115444	0.918289816888456	"Alveolar macrophages"	0.99957133925327	"Alveolar macrophages"	"Suprabasal"	"hlca"	FALSE	0.99957133925327
"ENSG00000137575"	"SDCBP"	1.195	1.278	0	0.0817101831115444	0.918289816888456	"Alveolar macrophages"	0.999631667005811	"Alveolar macrophages"	"Goblet (bronchial)"	"hlca"	FALSE	0.999631667005811
"ENSG00000137575"	"SDCBP"	1.195	1.278	0	0.0817101831115444	0.918289816888456	"Alveolar macrophages"	0.999078346710839	"Alveolar macrophages"	"SMG serous (nasal)"	"hlca"	FALSE	0.999078346710839
"ENSG00000137575"	"SDCBP"	1.195	1.278	0	0.0817101831115444	0.918289816888456	"Alveolar macrophages"	0.999782401783989	"Alveolar macrophages"	"Goblet (nasal)"	"hlca"	FALSE	0.999782401783989
"ENSG00000137575"	"SDCBP"	1.195	1.278	0	0.0817101831115444	0.918289816888456	"Alveolar macrophages"	0.999999982025305	"Alveolar macrophages"	"EC general capillary"	"hlca"	FALSE	0.999999982025305
"ENSG00000137575"	"SDCBP"	1.195	1.278	0	0.0817101831115444	0.918289816888456	"Alveolar macrophages"	0.999999999239061	"Alveolar macrophages"	"Alveolar Mph proliferating"	"hlca"	FALSE	0.999999999239061
"ENSG00000137575"	"SDCBP"	1.195	1.278	0	0.0817101831115444	0.918289816888456	"Alveolar macrophages"	0.999942252122397	"Alveolar macrophages"	"SMG duct"	"hlca"	FALSE	0.999942252122397
"ENSG00000137575"	"SDCBP"	1.195	1.278	0	0.0817101831115444	0.918289816888456	"Alveolar macrophages"	0.999999990153972	"Alveolar macrophages"	"Lymphatic EC differentiating"	"hlca"	FALSE	0.999999990153972
"ENSG00000137575"	"SDCBP"	1.195	1.278	0	0.0817101831115444	0.918289816888456	"Alveolar macrophages"	0.99999025566894	"Alveolar macrophages"	"Pericytes"	"hlca"	FALSE	0.99999025566894
"ENSG00000137575"	"SDCBP"	1.195	1.278	0	0.0817101831115444	0.918289816888456	"Alveolar macrophages"	0.997184521414997	"Alveolar macrophages"	"Club (non-nasal)"	"hlca"	FALSE	0.997184521414997
"ENSG00000137575"	"SDCBP"	1.195	1.278	0	0.0817101831115444	0.918289816888456	"Alveolar macrophages"	0.999983349865435	"Alveolar macrophages"	"CD8 T cells"	"hlca"	FALSE	0.999983349865435
"ENSG00000137575"	"SDCBP"	1.195	1.278	0	0.0817101831115444	0.918289816888456	"Alveolar macrophages"	0.999999998133625	"Alveolar macrophages"	"Lymphatic EC proliferating"	"hlca"	FALSE	0.999999998133625
"ENSG00000137575"	"SDCBP"	1.195	1.278	0	0.0817101831115444	0.918289816888456	"Alveolar macrophages"	0.994803834200274	"Alveolar macrophages"	"Plasmacytoid DCs"	"hlca"	FALSE	0.994803834200274
"ENSG00000137575"	"SDCBP"	1.195	1.278	0	0.0817101831115444	0.918289816888456	"Alveolar macrophages"	0.998003450841902	"Alveolar macrophages"	"Smooth muscle FAM83D+"	"hlca"	FALSE	0.998003450841902
"ENSG00000137575"	"SDCBP"	1.195	1.278	0	0.0817101831115444	0.918289816888456	"Alveolar macrophages"	0.999999998271369	"Alveolar macrophages"	"EC venous systemic"	"hlca"	FALSE	0.999999998271369
"ENSG00000137575"	"SDCBP"	1.195	1.278	0	0.0817101831115444	0.918289816888456	"Alveolar macrophages"	0.999999998315426	"Alveolar macrophages"	"EC arterial"	"hlca"	FALSE	0.999999998315426
"ENSG00000137575"	"SDCBP"	1.195	1.278	0	0.0817101831115444	0.918289816888456	"Alveolar macrophages"	0.999979039946933	"Alveolar macrophages"	"Mesothelium"	"hlca"	FALSE	0.999979039946933
"ENSG00000137575"	"SDCBP"	1.195	1.278	0	0.0817101831115444	0.918289816888456	"Alveolar macrophages"	0.999999999924406	"Alveolar macrophages"	"Alveolar macrophages"	"hlca"	TRUE	0.999999999924406
"ENSG00000137575"	"SDCBP"	1.195	1.278	0	0.0817101831115444	0.918289816888456	"Alveolar macrophages"	0.999875643640505	"Alveolar macrophages"	"Myofibroblasts"	"hlca"	FALSE	0.999875643640505
"ENSG00000137575"	"SDCBP"	1.195	1.278	0	0.0817101831115444	0.918289816888456	"Alveolar macrophages"	0.999999992059941	"Alveolar macrophages"	"Non-classical monocytes"	"hlca"	FALSE	0.999999992059941
"ENSG00000137575"	"SDCBP"	1.195	1.278	0	0.0817101831115444	0.918289816888456	"Alveolar macrophages"	0.999962878770496	"Alveolar macrophages"	"Smooth muscle"	"hlca"	FALSE	0.999962878770496
"ENSG00000137575"	"SDCBP"	1.195	1.278	0	0.0817101831115444	0.918289816888456	"Alveolar macrophages"	0.985801295473445	"Alveolar macrophages"	"Tuft"	"hlca"	FALSE	0.985801295473445
"ENSG00000137575"	"SDCBP"	1.195	1.278	0	0.0817101831115444	0.918289816888456	"Alveolar macrophages"	0.999993884251664	"Alveolar macrophages"	"SMG serous (bronchial)"	"hlca"	FALSE	0.999993884251664
"ENSG00000137575"	"SDCBP"	1.195	1.278	0	0.0817101831115444	0.918289816888456	"Alveolar macrophages"	0.999999922154949	"Alveolar macrophages"	"DC2"	"hlca"	FALSE	0.999999922154949
"ENSG00000137575"	"SDCBP"	1.195	1.278	0	0.0817101831115444	0.918289816888456	"Alveolar macrophages"	0.985207156880242	"Alveolar macrophages"	"Deuterosomal"	"hlca"	FALSE	0.985207156880242
"ENSG00000137575"	"SDCBP"	1.195	1.278	0	0.0817101831115444	0.918289816888456	"Alveolar macrophages"	0.999433103668438	"Alveolar macrophages"	"T cells proliferating"	"hlca"	FALSE	0.999433103668438
"ENSG00000137575"	"SDCBP"	1.195	1.278	0	0.0817101831115444	0.918289816888456	"Alveolar macrophages"	0.999999999729406	"Alveolar macrophages"	"Monocyte-derived Mph"	"hlca"	FALSE	0.999999999729406
"ENSG00000137575"	"SDCBP"	1.195	1.278	0	0.0817101831115444	0.918289816888456	"Alveolar macrophages"	0.999999999672987	"Alveolar macrophages"	"Mast cells"	"hlca"	FALSE	0.999999999672987
"ENSG00000137575"	"SDCBP"	1.195	1.278	0	0.0817101831115444	0.918289816888456	"Alveolar macrophages"	0.999999992111455	"Alveolar macrophages"	"Alveolar Mph MT-positive"	"hlca"	FALSE	0.999999992111455
"ENSG00000137575"	"SDCBP"	1.195	1.278	0	0.0817101831115444	0.918289816888456	"Alveolar macrophages"	0.999993838425063	"Alveolar macrophages"	"Peribronchial fibroblasts"	"hlca"	FALSE	0.999993838425063
"ENSG00000137575"	"SDCBP"	1.195	1.278	0	0.0817101831115444	0.918289816888456	"Alveolar macrophages"	0.999984617954588	"Alveolar macrophages"	"B cells"	"hlca"	FALSE	0.999984617954588
"ENSG00000137575"	"SDCBP"	1.195	1.278	0	0.0817101831115444	0.918289816888456	"Alveolar macrophages"	0.901444199275506	"Alveolar macrophages"	"Plasma cells"	"hlca"	FALSE	0.901444199275506
"ENSG00000137575"	"SDCBP"	1.195	1.278	0	0.0817101831115444	0.918289816888456	"Alveolar macrophages"	0.999969208144384	"Alveolar macrophages"	"DC1"	"hlca"	FALSE	0.999969208144384
"ENSG00000137575"	"SDCBP"	1.195	1.278	0	0.0817101831115444	0.918289816888456	"Alveolar macrophages"	0.99935810337587	"Alveolar macrophages"	"AT2"	"hlca"	FALSE	0.99935810337587
"ENSG00000137575"	"SDCBP"	1.195	1.278	0	0.0817101831115444	0.918289816888456	"Alveolar macrophages"	0.999804839820963	"Alveolar macrophages"	"Hillock-like"	"hlca"	FALSE	0.999804839820963
"ENSG00000137575"	"SDCBP"	1.195	1.278	0	0.0817101831115444	0.918289816888456	"Alveolar macrophages"	0.999999999986439	"Alveolar macrophages"	"Alveolar Mph CCL3+"	"hlca"	FALSE	0.999999999986439
"ENSG00000137575"	"SDCBP"	1.195	1.278	0	0.0817101831115444	0.918289816888456	"Alveolar macrophages"	0.999999386957619	"Alveolar macrophages"	"AT1"	"hlca"	FALSE	0.999999386957619
"ENSG00000137575"	"SDCBP"	1.195	1.278	0	0.0817101831115444	0.918289816888456	"Alveolar macrophages"	0.999999406245741	"Alveolar macrophages"	"Adventitial fibroblasts"	"hlca"	FALSE	0.999999406245741
"ENSG00000137575"	"SDCBP"	1.195	1.278	0	0.0817101831115444	0.918289816888456	"Alveolar macrophages"	0.99997234988709	"Alveolar macrophages"	"CD4 T cells"	"hlca"	FALSE	0.99997234988709
"ENSG00000137575"	"SDCBP"	1.195	1.278	0	0.0817101831115444	0.918289816888456	"Alveolar macrophages"	0.99999994252644	"Alveolar macrophages"	"EC aerocyte capillary"	"hlca"	FALSE	0.99999994252644
"ENSG00000137575"	"SDCBP"	1.195	1.278	0	0.0817101831115444	0.918289816888456	"Alveolar macrophages"	0.999416192467066	"Alveolar macrophages"	"pre-TB secretory"	"hlca"	FALSE	0.999416192467066
"ENSG00000137575"	"SDCBP"	1.195	1.278	0	0.0817101831115444	0.918289816888456	"Alveolar macrophages"	0.147420231885	"Alveolar macrophages"	"Goblet (subsegmental)"	"hlca"	FALSE	0.147420231885
"ENSG00000137880"	"GCHFR"	1.358	1.16	0	1	0	"Alveolar macrophages"	0	"Alveolar macrophages"	"Club (nasal)"	"hlca"	FALSE	0
"ENSG00000137880"	"GCHFR"	1.358	1.16	0	1	0	"Alveolar macrophages"	0	"Alveolar macrophages"	"Alveolar fibroblasts"	"hlca"	FALSE	0
"ENSG00000137880"	"GCHFR"	1.358	1.16	0	1	0	"Alveolar macrophages"	0	"Alveolar macrophages"	"Multiciliated (nasal)"	"hlca"	FALSE	0
"ENSG00000137880"	"GCHFR"	1.358	1.16	0	1	0	"Alveolar macrophages"	0	"Alveolar macrophages"	"Ionocyte"	"hlca"	FALSE	0
"ENSG00000137880"	"GCHFR"	1.358	1.16	0	1	0	"Alveolar macrophages"	0	"Alveolar macrophages"	"Neuroendocrine"	"hlca"	FALSE	0
"ENSG00000137880"	"GCHFR"	1.358	1.16	0	1	0	"Alveolar macrophages"	0	"Alveolar macrophages"	"SMG serous (nasal)"	"hlca"	FALSE	0
"ENSG00000137880"	"GCHFR"	1.358	1.16	0	1	0	"Alveolar macrophages"	0	"Alveolar macrophages"	"Subpleural fibroblasts"	"hlca"	FALSE	0
"ENSG00000137880"	"GCHFR"	1.358	1.16	0	1	0	"Alveolar macrophages"	0	"Alveolar macrophages"	"AT0"	"hlca"	FALSE	0
"ENSG00000137880"	"GCHFR"	1.358	1.16	0	1	0	"Alveolar macrophages"	0	"Alveolar macrophages"	"Hematopoietic stem cells"	"hlca"	FALSE	0
"ENSG00000137880"	"GCHFR"	1.358	1.16	0	1	0	"Alveolar macrophages"	0	"Alveolar macrophages"	"EC venous systemic"	"hlca"	FALSE	0
"ENSG00000137880"	"GCHFR"	1.358	1.16	0	1	0	"Alveolar macrophages"	0	"Alveolar macrophages"	"SMG duct"	"hlca"	FALSE	0
"ENSG00000137880"	"GCHFR"	1.358	1.16	0	1	0	"Alveolar macrophages"	0	"Alveolar macrophages"	"Club (non-nasal)"	"hlca"	FALSE	0
"ENSG00000137880"	"GCHFR"	1.358	1.16	0	1	0	"Alveolar macrophages"	0	"Alveolar macrophages"	"Alveolar Mph MT-positive"	"hlca"	FALSE	0
"ENSG00000137880"	"GCHFR"	1.358	1.16	0	1	0	"Alveolar macrophages"	0	"Alveolar macrophages"	"Peribronchial fibroblasts"	"hlca"	FALSE	0
"ENSG00000137880"	"GCHFR"	1.358	1.16	0	1	0	"Alveolar macrophages"	0	"Alveolar macrophages"	"Alveolar Mph proliferating"	"hlca"	FALSE	0
"ENSG00000137880"	"GCHFR"	1.358	1.16	0	1	0	"Alveolar macrophages"	0	"Alveolar macrophages"	"Interstitial Mph perivascular"	"hlca"	FALSE	0
"ENSG00000137880"	"GCHFR"	1.358	1.16	0	1	0	"Alveolar macrophages"	0	"Alveolar macrophages"	"Suprabasal"	"hlca"	FALSE	0
"ENSG00000137880"	"GCHFR"	1.358	1.16	0	1	0	"Alveolar macrophages"	0	"Alveolar macrophages"	"CD8 T cells"	"hlca"	FALSE	0
"ENSG00000137880"	"GCHFR"	1.358	1.16	0	1	0	"Alveolar macrophages"	0	"Alveolar macrophages"	"Non-classical monocytes"	"hlca"	FALSE	0
"ENSG00000137880"	"GCHFR"	1.358	1.16	0	1	0	"Alveolar macrophages"	1.11022302462516e-16	"Alveolar macrophages"	"Myofibroblasts"	"hlca"	FALSE	1.11022302462516e-16
"ENSG00000137880"	"GCHFR"	1.358	1.16	0	1	0	"Alveolar macrophages"	0	"Alveolar macrophages"	"EC venous pulmonary"	"hlca"	FALSE	0
"ENSG00000137880"	"GCHFR"	1.358	1.16	0	1	0	"Alveolar macrophages"	0	"Alveolar macrophages"	"Smooth muscle"	"hlca"	FALSE	0
"ENSG00000137880"	"GCHFR"	1.358	1.16	0	1	0	"Alveolar macrophages"	0	"Alveolar macrophages"	"DC2"	"hlca"	FALSE	0
"ENSG00000137880"	"GCHFR"	1.358	1.16	0	1	0	"Alveolar macrophages"	0	"Alveolar macrophages"	"SMG serous (bronchial)"	"hlca"	FALSE	0
"ENSG00000137880"	"GCHFR"	1.358	1.16	0	1	0	"Alveolar macrophages"	0	"Alveolar macrophages"	"Migratory DCs"	"hlca"	FALSE	0
"ENSG00000137880"	"GCHFR"	1.358	1.16	0	1	0	"Alveolar macrophages"	0	"Alveolar macrophages"	"Multiciliated (non-nasal)"	"hlca"	FALSE	0
"ENSG00000137880"	"GCHFR"	1.358	1.16	0	1	0	"Alveolar macrophages"	0	"Alveolar macrophages"	"Smooth muscle FAM83D+"	"hlca"	FALSE	0
"ENSG00000137880"	"GCHFR"	1.358	1.16	0	1	0	"Alveolar macrophages"	0	"Alveolar macrophages"	"DC1"	"hlca"	FALSE	0
"ENSG00000137880"	"GCHFR"	1.358	1.16	0	1	0	"Alveolar macrophages"	0	"Alveolar macrophages"	"EC arterial"	"hlca"	FALSE	0
"ENSG00000137880"	"GCHFR"	1.358	1.16	0	1	0	"Alveolar macrophages"	0	"Alveolar macrophages"	"Basal resting"	"hlca"	FALSE	0
"ENSG00000137880"	"GCHFR"	1.358	1.16	0	1	0	"Alveolar macrophages"	0	"Alveolar macrophages"	"NK cells"	"hlca"	FALSE	0
"ENSG00000137880"	"GCHFR"	1.358	1.16	0	1	0	"Alveolar macrophages"	0	"Alveolar macrophages"	"Deuterosomal"	"hlca"	FALSE	0
"ENSG00000137880"	"GCHFR"	1.358	1.16	0	1	0	"Alveolar macrophages"	0	"Alveolar macrophages"	"B cells"	"hlca"	FALSE	0
"ENSG00000137880"	"GCHFR"	1.358	1.16	0	1	0	"Alveolar macrophages"	0	"Alveolar macrophages"	"Goblet (nasal)"	"hlca"	FALSE	0
"ENSG00000137880"	"GCHFR"	1.358	1.16	0	1	0	"Alveolar macrophages"	0	"Alveolar macrophages"	"EC general capillary"	"hlca"	FALSE	0
"ENSG00000137880"	"GCHFR"	1.358	1.16	0	1	0	"Alveolar macrophages"	0	"Alveolar macrophages"	"Plasma cells"	"hlca"	FALSE	0
